KAG2763040.1         -          DDE_1                PF03184.22   1.3e-09   38.7   0.0   1.9e-09   38.2   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g25341 [Phytophthora cactorum]
KAG2758822.1         -          DDE_1                PF03184.22   1.3e-09   38.7   0.0   1.9e-09   38.2   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g29086 [Phytophthora cactorum]
KAG2763048.1         -          DDE_1                PF03184.22   1.3e-09   38.7   0.0   1.9e-09   38.2   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g25348 [Phytophthora cactorum]
KAG2775854.1         -          DDE_1                PF03184.22   1.5e-09   38.5   0.0   1.9e-09   38.1   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g13723 [Phytophthora cactorum]
KAG2786401.1         -          DDE_1                PF03184.22   1.8e-09   38.2   0.0   2.7e-09   37.7   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g4465 [Phytophthora cactorum]
KAG2787751.1         -          DDE_1                PF03184.22   1.9e-09   38.1   0.0   2.6e-09   37.7   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g2967 [Phytophthora cactorum]
KAG2774372.1         -          DDE_1                PF03184.22     2e-09   38.1   0.0     4e-09   37.1   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein Pcac1_g14892 [Phytophthora cactorum]
KAG2788155.1         -          DDE_1                PF03184.22   2.7e-09   37.6   0.0   3.4e-09   37.3   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g2517 [Phytophthora cactorum]
KAG2760094.1         -          DDE_1                PF03184.22   3.9e-09   37.1   0.1   1.3e-08   35.4   0.0   1.9   2   0   0   2   2   1   1 hypothetical protein Pcac1_g27904 [Phytophthora cactorum]
KAG2787037.1         -          DDE_1                PF03184.22   4.1e-09   37.1   0.0   6.5e-09   36.4   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g3702 [Phytophthora cactorum]
KAG2776845.1         -          DDE_1                PF03184.22   4.4e-09   37.0   0.0   1.1e-08   35.6   0.0   1.6   2   0   0   2   2   1   1 hypothetical protein Pcac1_g12755 [Phytophthora cactorum]
KAG2771837.1         -          DDE_1                PF03184.22   7.4e-09   36.2   0.0     9e-09   35.9   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17349 [Phytophthora cactorum]
KAG2763981.1         -          DDE_1                PF03184.22   7.5e-09   36.2   0.0   1.9e-08   34.9   0.0   1.7   1   0   0   1   1   1   1 hypothetical protein Pcac1_g24348 [Phytophthora cactorum]
KAG2776848.1         -          DDE_1                PF03184.22   7.8e-09   36.1   0.0   9.3e-09   35.9   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g12759 [Phytophthora cactorum]
KAG2786450.1         -          DDE_1                PF03184.22   8.4e-09   36.0   0.0   8.8e-09   36.0   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g4457 [Phytophthora cactorum]
KAG2773156.1         -          DDE_1                PF03184.22   1.1e-08   35.7   0.0   1.3e-08   35.4   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g15861 [Phytophthora cactorum]
KAG2768716.1         -          DDE_1                PF03184.22   1.1e-08   35.7   0.0     1e-07   32.5   0.0   2.1   1   1   0   1   1   1   1 hypothetical protein Pcac1_g19994 [Phytophthora cactorum]
KAG2761923.1         -          DDE_1                PF03184.22   1.2e-08   35.5   0.0   2.4e-08   34.6   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein Pcac1_g26338 [Phytophthora cactorum]
KAG2759019.1         -          DDE_1                PF03184.22   2.1e-08   34.8   0.0   2.8e-08   34.3   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g28909 [Phytophthora cactorum]
KAG2770950.1         -          DDE_1                PF03184.22   2.1e-08   34.7   0.0   2.5e-08   34.5   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17940 [Phytophthora cactorum]
KAG2783938.1         -          DDE_1                PF03184.22   3.5e-08   34.0   0.8   1.1e-07   32.5   0.8   1.7   1   1   0   1   1   1   1 hypothetical protein Pcac1_g6235 [Phytophthora cactorum]
KAG2771268.1         -          DDE_1                PF03184.22   3.9e-08   33.9   0.0   4.2e-08   33.8   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17768 [Phytophthora cactorum]
KAG2771109.1         -          DDE_1                PF03184.22   3.9e-08   33.9   0.0   5.7e-08   33.3   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17712 [Phytophthora cactorum]
KAG2768905.1         -          DDE_1                PF03184.22   5.5e-08   33.4   0.0     8e-08   32.9   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g19931 [Phytophthora cactorum]
KAG2763452.1         -          DDE_1                PF03184.22   5.5e-08   33.4   0.0     8e-08   32.9   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g24977 [Phytophthora cactorum]
KAG2771151.1         -          DDE_1                PF03184.22   7.7e-08   32.9   0.0   9.5e-08   32.6   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17729 [Phytophthora cactorum]
KAG2763047.1         -          DDE_1                PF03184.22     1e-07   32.5   0.1   1.5e-07   32.0   0.1   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g25346 [Phytophthora cactorum]
KAG2763961.1         -          DDE_1                PF03184.22     1e-07   32.5   0.1   1.5e-07   32.0   0.1   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g24407 [Phytophthora cactorum]
KAG2770970.1         -          DDE_1                PF03184.22   1.1e-07   32.4   0.0     0.019   15.3   0.0   2.2   2   0   0   2   2   2   2 hypothetical protein Pcac1_g18079 [Phytophthora cactorum]
KAG2771607.1         -          DDE_1                PF03184.22   1.3e-07   32.2   0.0   1.5e-07   32.0   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17586 [Phytophthora cactorum]
KAG2764450.1         -          DDE_1                PF03184.22   2.6e-07   31.2   0.0   3.2e-07   30.9   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g23989 [Phytophthora cactorum]
KAG2776058.1         -          DDE_1                PF03184.22   2.8e-07   31.1   0.0     4e-07   30.6   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g13250 [Phytophthora cactorum]
KAG2790937.1         -          DDE_1                PF03184.22   4.6e-07   30.4   0.0   6.6e-07   29.9   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g28 [Phytophthora cactorum]
KAG2763675.1         -          DDE_1                PF03184.22   4.6e-07   30.4   0.0     7e-07   29.8   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g24663 [Phytophthora cactorum]
KAG2777738.1         -          DDE_1                PF03184.22   7.5e-07   29.7   0.1   8.9e-07   29.4   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g11865 [Phytophthora cactorum]
KAG2769933.1         -          DDE_1                PF03184.22   9.7e-07   29.3   0.0   1.2e-06   29.0   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g18974 [Phytophthora cactorum]
KAG2771815.1         -          DDE_1                PF03184.22   1.2e-06   29.0   0.0   1.4e-06   28.8   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17334 [Phytophthora cactorum]
KAG2776713.1         -          DDE_1                PF03184.22   1.3e-06   28.9   0.0   1.6e-06   28.7   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g12675 [Phytophthora cactorum]
KAG2774221.1         -          DDE_1                PF03184.22   1.7e-06   28.6   0.2   1.7e-06   28.5   0.2   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g15177 [Phytophthora cactorum]
KAG2774130.1         -          DDE_1                PF03184.22     3e-06   27.7   0.0   3.7e-06   27.4   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g15190 [Phytophthora cactorum]
KAG2777034.1         -          DDE_1                PF03184.22   3.7e-06   27.4   0.0   3.9e-06   27.4   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g12455 [Phytophthora cactorum]
KAG2775023.1         -          DDE_1                PF03184.22   4.2e-06   27.3   0.0   4.3e-06   27.2   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g14146 [Phytophthora cactorum]
KAG2768785.1         -          DDE_1                PF03184.22   5.6e-06   26.8   0.0   6.9e-06   26.5   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g20072 [Phytophthora cactorum]
KAG2761606.1         -          DDE_1                PF03184.22   6.1e-06   26.7   0.0   6.2e-06   26.7   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g26561 [Phytophthora cactorum]
KAG2789596.1         -          DDE_1                PF03184.22   8.2e-06   26.3   0.0   9.6e-06   26.1   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g1295 [Phytophthora cactorum]
KAG2766888.1         -          DDE_1                PF03184.22   1.3e-05   25.7   0.0   1.9e-05   25.1   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g21670 [Phytophthora cactorum]
KAG2790542.1         -          DDE_1                PF03184.22   1.3e-05   25.7   0.0   1.3e-05   25.7   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g64 [Phytophthora cactorum]
KAG2788858.1         -          DDE_1                PF03184.22   1.4e-05   25.6   0.0   1.5e-05   25.4   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g1844 [Phytophthora cactorum]
KAG2765824.1         -          DDE_1                PF03184.22   1.5e-05   25.4   0.1     2e-05   25.1   0.1   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g22784 [Phytophthora cactorum]
KAG2779091.1         -          DDE_1                PF03184.22   1.8e-05   25.2   0.0   2.9e-05   24.5   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g10732 [Phytophthora cactorum]
KAG2767477.1         -          DDE_1                PF03184.22   2.6e-05   24.7   0.0   3.1e-05   24.4   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g21158 [Phytophthora cactorum]
KAG2790813.1         -          DDE_1                PF03184.22   3.4e-05   24.3   0.0   5.6e-05   23.6   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g645 [Phytophthora cactorum]
KAG2774086.1         -          DDE_1                PF03184.22   4.4e-05   23.9   0.0   6.5e-05   23.4   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g15223 [Phytophthora cactorum]
KAG2777648.1         -          DDE_1                PF03184.22   4.7e-05   23.8   0.0   5.8e-05   23.5   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g12002 [Phytophthora cactorum]
KAG2759669.1         -          DDE_1                PF03184.22   4.8e-05   23.8   0.0   7.1e-05   23.2   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g28298 [Phytophthora cactorum]
KAG2782252.1         -          DDE_1                PF03184.22   8.6e-05   23.0   0.0   0.00011   22.6   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g7901 [Phytophthora cactorum]
KAG2770121.1         -          DDE_1                PF03184.22   0.00013   22.4   0.0   0.00016   22.1   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g18677 [Phytophthora cactorum]
KAG2775284.1         -          DDE_1                PF03184.22   0.00015   22.2   0.0   0.00023   21.6   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g13960 [Phytophthora cactorum]
KAG2771405.1         -          DDE_1                PF03184.22   0.00021   21.7   0.1   0.00058   20.3   0.1   1.8   1   1   0   1   1   1   1 hypothetical protein Pcac1_g17454 [Phytophthora cactorum]
KAG2778094.1         -          DDE_1                PF03184.22   0.00037   20.9   0.0   0.00062   20.2   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g11474 [Phytophthora cactorum]
KAG2778096.1         -          DDE_1                PF03184.22   0.00037   20.9   0.0   0.00067   20.1   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein Pcac1_g11476 [Phytophthora cactorum]
KAG2771748.1         -          DDE_1                PF03184.22   0.00041   20.8   0.0   0.00057   20.3   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17264 [Phytophthora cactorum]
KAG2773309.1         -          DDE_1                PF03184.22   0.00041   20.8   0.0   0.00057   20.3   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g16032 [Phytophthora cactorum]
KAG2774281.1         -          DDE_1                PF03184.22   0.00062   20.2   0.0   0.00096   19.6   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g14725 [Phytophthora cactorum]
KAG2773176.1         -          DDE_1                PF03184.22   0.00085   19.7   0.0     0.001   19.5   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g15953 [Phytophthora cactorum]
KAG2786692.1         -          DDE_1                PF03184.22    0.0016   18.8   0.2    0.0021   18.5   0.2   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g3661 [Phytophthora cactorum]
KAG2773014.1         -          DDE_1                PF03184.22    0.0018   18.7   0.0    0.0022   18.4   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g16305 [Phytophthora cactorum]
KAG2788570.1         -          DDE_1                PF03184.22    0.0019   18.6   0.0    0.0027   18.1   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g2474 [Phytophthora cactorum]
KAG2790537.1         -          DDE_1                PF03184.22    0.0028   18.1   0.0    0.0047   17.3   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein Pcac1_g63 [Phytophthora cactorum]
KAG2758808.1         -          DDE_1                PF03184.22    0.0036   17.7   0.0    0.0055   17.1   0.0   1.3   1   1   0   1   1   1   1 hypothetical protein Pcac1_g29091 [Phytophthora cactorum]
KAG2786356.1         -          DDE_1                PF03184.22    0.0038   17.6   0.0    0.0041   17.5   0.0   1.0   1   0   0   1   1   1   1 hypothetical protein Pcac1_g4067 [Phytophthora cactorum]
KAG2779937.1         -          DDE_1                PF03184.22    0.0043   17.4   0.0     0.006   17.0   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g9792 [Phytophthora cactorum]
KAG2785232.1         -          DDE_1                PF03184.22    0.0052   17.2   0.0    0.0063   16.9   0.0   1.1   1   0   0   1   1   1   1 hypothetical protein Pcac1_g5568 [Phytophthora cactorum]
KAG2786668.1         -          DDE_1                PF03184.22    0.0054   17.1   0.0    0.0067   16.8   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g3928 [Phytophthora cactorum]
KAG2763554.1         -          DDE_1                PF03184.22     0.006   17.0   0.0    0.0085   16.5   0.0   1.2   1   0   0   1   1   1   1 hypothetical protein Pcac1_g24690 [Phytophthora cactorum]
KAG2773773.1         -          DDE_1                PF03184.22    0.0075   16.7   0.0     0.013   15.9   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g15487 [Phytophthora cactorum]
KAG2762909.1         -          DDE_1                PF03184.22    0.0076   16.6   0.0     0.012   16.0   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g25459 [Phytophthora cactorum]
KAG2767998.1         -          DDE_1                PF03184.22    0.0086   16.5   0.0     0.015   15.7   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein Pcac1_g20766 [Phytophthora cactorum]
KAG2778757.1         -          DDE_1                PF03184.22    0.0093   16.4   0.1     0.017   15.5   0.0   1.5   2   0   0   2   2   1   1 hypothetical protein Pcac1_g11020 [Phytophthora cactorum]
KAG2766620.1         -          DDE_1                PF03184.22    0.0096   16.3   0.0     0.046   14.1   0.0   1.8   2   0   0   2   2   2   1 hypothetical protein Pcac1_g22115 [Phytophthora cactorum]
KAG2761643.1         -          DDE_1                PF03184.22     0.013   15.9   0.0     0.026   14.9   0.0   1.5   1   0   0   1   1   1   0 hypothetical protein Pcac1_g26452 [Phytophthora cactorum]
KAG2779779.1         -          DDE_1                PF03184.22      0.02   15.2   0.0     0.025   14.9   0.0   1.1   1   0   0   1   1   1   0 hypothetical protein Pcac1_g10006 [Phytophthora cactorum]
KAG2760574.1         -          DDE_1                PF03184.22     0.022   15.1   0.0     0.024   15.0   0.0   1.0   1   0   0   1   1   1   0 hypothetical protein Pcac1_g27464 [Phytophthora cactorum]
KAG2789824.1         -          DDE_1                PF03184.22     0.024   15.0   0.0     0.049   14.0   0.0   1.5   1   0   0   1   1   1   0 hypothetical protein Pcac1_g936 [Phytophthora cactorum]
KAG2776275.1         -          DDE_1                PF03184.22     0.024   15.0   0.0      0.03   14.7   0.0   1.1   1   0   0   1   1   1   0 hypothetical protein Pcac1_g13144 [Phytophthora cactorum]
KAG2790723.1         -          DDE_1                PF03184.22     0.024   15.0   0.0     0.041   14.3   0.0   1.3   1   0   0   1   1   1   0 hypothetical protein Pcac1_g486 [Phytophthora cactorum]
KAG2778902.1         -          DDE_1                PF03184.22     0.026   14.9   0.0     0.026   14.9   0.0   1.0   1   0   0   1   1   1   0 hypothetical protein Pcac1_g10896 [Phytophthora cactorum]
KAG2785251.1         -          DDE_1                PF03184.22     0.026   14.9   0.0     0.027   14.9   0.0   1.0   1   0   0   1   1   1   0 hypothetical protein Pcac1_g5359 [Phytophthora cactorum]
KAG2785067.1         -          DDE_1                PF03184.22     0.028   14.8   0.0     0.029   14.7   0.0   1.1   1   0   0   1   1   1   0 hypothetical protein Pcac1_g5346 [Phytophthora cactorum]
KAG2788474.1         -          DDE_1                PF03184.22     0.028   14.8   0.1     0.051   13.9   0.1   1.4   1   0   0   1   1   1   0 hypothetical protein Pcac1_g2560 [Phytophthora cactorum]
KAG2785107.1         -          DDE_1                PF03184.22     0.029   14.7   0.1     0.041   14.3   0.1   1.3   1   1   0   1   1   1   0 hypothetical protein Pcac1_g5584 [Phytophthora cactorum]
KAG2776700.1         -          DDE_1                PF03184.22     0.037   14.4   0.0     0.043   14.2   0.0   1.1   1   0   0   1   1   1   0 hypothetical protein Pcac1_g12760 [Phytophthora cactorum]
KAG2786980.1         -          DDE_1                PF03184.22     0.046   14.1   0.0     0.071   13.5   0.0   1.2   1   0   0   1   1   1   0 hypothetical protein Pcac1_g3599 [Phytophthora cactorum]
KAG2787422.1         -          DDE_1                PF03184.22     0.069   13.5   0.0     0.081   13.3   0.0   1.3   1   0   0   1   1   1   0 hypothetical protein Pcac1_g3178 [Phytophthora cactorum]
KAG2779858.1         -          DDE_1                PF03184.22     0.077   13.4   0.0      0.75   10.1   0.0   2.0   2   0   0   2   2   2   0 hypothetical protein Pcac1_g10154 [Phytophthora cactorum]
KAG2790451.1         -          DDE_1                PF03184.22     0.088   13.2   0.0      0.16   12.4   0.0   1.4   1   0   0   1   1   1   0 hypothetical protein Pcac1_g34 [Phytophthora cactorum]
KAG2783396.1         -          DDE_1                PF03184.22      0.12   12.8   0.0       0.2   12.0   0.0   1.4   1   0   0   1   1   1   0 hypothetical protein Pcac1_g6912 [Phytophthora cactorum]
KAG2770951.1         -          DDE_1                PF03184.22      0.18   12.2   0.1      0.19   12.1   0.1   1.0   1   0   0   1   1   1   0 hypothetical protein Pcac1_g17941 [Phytophthora cactorum]
KAG2784286.1         -          DDE_1                PF03184.22      0.19   12.1   0.0       1.4    9.3   0.0   2.0   2   0   0   2   2   2   0 hypothetical protein Pcac1_g5997 [Phytophthora cactorum]
KAG2782957.1         -          DDE_1                PF03184.22      0.21   11.9   0.0       0.7   10.3   0.0   1.7   2   0   0   2   2   1   0 hypothetical protein Pcac1_g7480 [Phytophthora cactorum]
KAG2781303.1         -          DDT                  PF02791.20   1.1e-12   48.8   0.1     3e-12   47.3   0.1   1.9   1   0   0   1   1   1   1 hypothetical protein Pcac1_g8541 [Phytophthora cactorum]
KAG2771812.1         -          DDT                  PF02791.20   0.00017   22.5   0.3   0.00048   21.0   0.3   1.9   1   0   0   1   1   1   1 hypothetical protein Pcac1_g17333 [Phytophthora cactorum]
KAG2788770.1         -          DDT                  PF02791.20   0.00034   21.5   0.0   0.00071   20.5   0.0   1.4   1   0   0   1   1   1   1 hypothetical protein Pcac1_g1619 [Phytophthora cactorum]
KAG2766648.1         -          DDT                  PF02791.20   0.00038   21.4   0.2   0.00086   20.2   0.2   1.6   1   0   0   1   1   1   1 hypothetical protein Pcac1_g21833 [Phytophthora cactorum]
KAG2766539.1         -          DDT                  PF02791.20     0.022   15.8   0.2     0.038   15.0   0.2   1.4   1   0   0   1   1   1   0 hypothetical protein Pcac1_g22050 [Phytophthora cactorum]
KAG2779920.1         -          DDT                  PF02791.20      0.27   12.3   0.3      0.53   11.3   0.3   1.4   1   0   0   1   1   1   0 hypothetical protein Pcac1_g9941 [Phytophthora cactorum]
KAG2787421.1         -          DEAD                 PF00270.32   7.8e-57  192.6   6.8   4.6e-30  105.4   2.4   3.7   4   0   0   4   4   2   2 Activating signal cointegrator 1 complex subunit 3 [Phytophthora cactorum]
KAG2788525.1         -          DEAD                 PF00270.32   1.3e-50  172.3   0.0   3.4e-50  171.0   0.0   1.7   2   0   0   2   2   1   1 DEAD-box ATP-dependent RNA helicase 5 [Phytophthora cactorum]
KAG2767949.1         -          DEAD                 PF00270.32   1.5e-49  168.9   0.0   3.4e-49  167.7   0.0   1.7   1   0   0   1   1   1   1 DEAD-box ATP-dependent RNA helicase 42 [Phytophthora cactorum]
KAG2780077.1         -          DEAD                 PF00270.32   3.2e-49  167.8   0.1   6.6e-49  166.8   0.1   1.6   1   0   0   1   1   1   1 putative DEAD-box ATP-dependent RNA helicase 29 [Phytophthora cactorum]
KAG2780470.1         -          DEAD                 PF00270.32   3.2e-48  164.6   0.0   4.8e-47  160.7   0.0   2.3   2   0   0   2   2   2   1 DEAD-box ATP-dependent RNA helicase 21 [Phytophthora cactorum]
KAG2780818.1         -          DEAD                 PF00270.32   4.1e-48  164.2   0.0   2.9e-47  161.4   0.0   2.2   2   0   0   2   2   2   1 DEAD-box ATP-dependent RNA helicase 24 [Phytophthora cactorum]
KAG2785888.1         -          DEAD                 PF00270.32   5.1e-48  163.9   0.0   7.1e-48  163.4   0.0   1.2   1   0   0   1   1   1   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2780164.1         -          DEAD                 PF00270.32   5.1e-48  163.9   0.0   1.7e-47  162.2   0.0   1.9   2   0   0   2   2   1   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2787132.1         -          DEAD                 PF00270.32   5.4e-47  160.5   0.0   3.8e-46  157.8   0.0   2.0   2   0   0   2   2   2   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2787019.1         -          DEAD                 PF00270.32   1.4e-46  159.2   0.2   2.2e-46  158.5   0.2   1.4   1   0   0   1   1   1   1 putative ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2764785.1         -          DEAD                 PF00270.32     2e-46  158.7   0.0   3.8e-46  157.8   0.0   1.5   1   0   0   1   1   1   1 putative ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2763621.1         -          DEAD                 PF00270.32   2.3e-46  158.5   0.5   4.6e-46  157.5   0.5   1.5   1   0   0   1   1   1   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2763222.1         -          DEAD                 PF00270.32   3.6e-46  157.9   0.1   1.1e-44  153.0   0.0   2.3   2   0   0   2   2   2   1 DEAD-box ATP-dependent RNA helicase 25 [Phytophthora cactorum]
KAG2763520.1         -          DEAD                 PF00270.32   3.2e-45  154.8   0.6   6.2e-45  153.8   0.1   1.8   2   0   0   2   2   1   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2763209.1         -          DEAD                 PF00270.32   4.2e-45  154.4   0.0   1.3e-44  152.7   0.0   1.8   2   0   0   2   2   1   1 DEAD-box ATP-dependent RNA helicase 25 [Phytophthora cactorum]
KAG2778370.1         -          DEAD                 PF00270.32   6.2e-45  153.8   0.3   8.8e-45  153.3   0.3   1.2   1   0   0   1   1   1   1 DEAD-box ATP-dependent RNA helicase 6 [Phytophthora cactorum]
KAG2766555.1         -          DEAD                 PF00270.32   2.5e-44  151.9   0.1   7.4e-44  150.3   0.1   1.9   1   0   0   1   1   1   1 DEAD-box ATP-dependent RNA helicase 28 [Phytophthora cactorum]
KAG2771319.1         -          DEAD                 PF00270.32   2.8e-44  151.7   0.1   4.6e-44  151.0   0.1   1.3   1   0   0   1   1   1   1 Eukaryotic initiation factor [Phytophthora cactorum]
KAG2784250.1         -          DEAD                 PF00270.32   5.4e-44  150.8   0.0   9.3e-44  150.0   0.0   1.4   1   0   0   1   1   1   1 DEAD-box ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2775311.1         -          DEAD                 PF00270.32   1.4e-43  149.4   0.0   6.8e-25   88.6   0.2   2.8   2   0   0   2   2   2   2 U5 small nuclear ribonucleoprotein helicase [Phytophthora cactorum]
KAG2790519.1         -          DEAD                 PF00270.32   1.8e-43  149.1   0.0   4.8e-43  147.7   0.0   1.8   1   0   0   1   1   1   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2772974.1         -          DEAD                 PF00270.32   5.4e-42  144.3   0.0   3.2e-41  141.7   0.0   2.3   3   0   0   3   3   2   1 DEAD-box ATP-dependent RNA helicase 35 [Phytophthora cactorum]
KAG2769442.1         -          DEAD                 PF00270.32   8.1e-42  143.7   0.1   1.5e-41  142.8   0.1   1.5   1   0   0   1   1   1   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2772603.1         -          DEAD                 PF00270.32   6.5e-40  137.5   0.0   1.4e-39  136.4   0.0   1.6   1   0   0   1   1   1   1 ATP-dependent RNA helicase [Phytophthora cactorum]
KAG2768410.1         -          DEAD                 PF00270.32     1e-37  130.3   0.1   2.7e-37  129.0   0.0   1.7   2   0   0   2   2   1   1 hypothetical protein Pcac1_g20282 [Phytophthora cactorum]
KAG2772542.1         -          DEAD                 PF00270.32     1e-37  130.3   0.0   1.9e-37  129.5   0.0   1.4   1   0   0   1   1   1   1 DEAD-box ATP-dependent RNA helicase 56 [Phytophthora cactorum]
KAG2766225.1         -          DEAD                 PF00270.32   4.1e-37  128.4   0.7   2.1e-36  126.1   0.2   2.0   2   0   0   2   2   2   1 hypothetical protein Pcac1_g22356 [Phytophthora cactorum]
KAG2761750.1         -          DEAD                 PF00270.32   7.2e-37  127.6   0.4   7.6e-36  124.2   0.4   2.3   1   1   0   1   1   1   1 hypothetical protein Pcac1_g26398 [Phytophthora cactorum]
KAG2779044.1         -          DEAD                 PF00270.32   1.1e-36  127.0   0.0     3e-36  125.5   0.0   1.8   1   0   0   1   1   1   1 hypothetical protein Pcac1_g10741 [Phytophthora cactorum]
KAG2766771.1         -          DEAD                 PF00270.32   6.9e-36  124.4   0.0   1.7e-35  123.1   0.0   1.6   2   0   0   2   2   1   1 hypothetical protein Pcac1_g21891 [Phytophthora cactorum]
KAG2774961.1         -          DEAD                 PF00270.32   3.3e-35  122.2   0.4   6.1e-35  121.3   0.4   1.5   1   0   0   1   1   1   1 putative ATP-dependent RNA helicase ddx52 [Phytophthora cactorum]
KAG2774960.1         -          DEAD                 PF00270.32   3.3e-35  122.2   0.4   6.1e-35  121.3   0.4   1.5   1   0   0   1   1   1   1 putative ATP-dependent RNA helicase ddx52 [Phytophthora cactorum]
KAG2763066.1         -          DEAD                 PF00270.32     1e-34  120.6   0.0   1.6e-34  119.9   0.0   1.3   1   0   0   1   1   1   1 hypothetical protein Pcac1_g25200 [Phytophthora cactorum]
